,frame,ficTracTReadMs,ficTracTWriteMs,dx,dy,dz
2312,1112.0,7648.0,7648.0,0.006110989488661289,0.0029922148678451777,0.0015195737360045314
2313,1112.0,7651.0,7651.0,0.0010150672169402242,0.0012361550470814109,0.0010892802383750677
2314,1113.0,7654.0,7654.0,0.0026007413398474455,0.0018569151870906353,0.001190905342809856
2315,1114.0,7660.0,7660.0,-0.0028267991729080677,-0.003838957753032446,-0.0008573886007070541
2316,1114.0,7663.0,7663.0,-0.0010726177133619785,0.0054503572173416615,0.0045858933590352535
2317,1115.0,7668.0,7668.0,0.0011065234430134296,-0.0031040760222822428,-0.0010910939890891314
2318,1115.0,7672.0,7672.0,0.0022912463173270226,-0.0019466003868728876,-0.0014703139895573258
2319,1116.0,7674.0,7674.0,-0.004107363522052765,-0.0023133778013288975,0.0015041576698422432
2320,1116.0,7677.0,7677.0,0.0018480730941519141,0.001258591189980507,0.00020003155805170536
2321,1117.0,7680.0,7680.0,0.0001592209009686485,0.0004618692328222096,-0.00016529354616068304
2322,1117.0,7683.0,7683.0,0.00027484598103910685,0.0005061085103079677,-0.0001186703666462563
2323,1118.0,7687.0,7687.0,0.00027484598103910685,0.0005061085103079677,-0.0001186703666462563
2324,1118.0,7690.0,7690.0,0.00027484598103910685,0.0005061085103079677,-0.0001186703666462563
2325,1118.0,7693.0,7693.0,0.00027484598103910685,0.0005061085103079677,-0.0001186703666462563
2326,1119.0,7697.0,7697.0,0.00027484598103910685,0.0005061085103079677,-0.0001186703666462563
2327,1119.0,7700.0,7700.0,0.0010462059872224927,-0.00027017551474273205,0.0006245570257306099
2328,1120.0,7703.0,7703.0,-0.000983253587037325,-0.0010177753865718842,0.0005691021797247231
2329,1120.0,7706.0,7706.0,-0.0003399824199732393,0.0011108801700174809,-0.001166761270724237
2330,1121.0,7709.0,7709.0,-0.0003347484453115612,-0.0010603908449411392,-0.0012441948056221008
2331,1121.0,7712.0,7712.0,-0.0014736492885276675,0.001970632467418909,-0.0024911945220083
2332,1121.0,7714.0,7714.0,-0.0019981814548373222,-0.006756766699254513,0.004640311934053898
2333,1122.0,7717.0,7717.0,0.002064058557152748,0.004291279707103968,0.0003342216950841248
2334,1122.0,7720.0,7720.0,0.0031320599373430014,0.003073338884860277,-0.001635217689909041
2335,1123.0,7724.0,7724.0,-0.003119535045698285,0.000452375621534884,0.0021910532377660275
2336,1123.0,7727.0,7727.0,-0.000978513271547854,-0.003643231699243188,-0.0006318237283267081
2337,1124.0,7730.0,7730.0,-0.0037391814403235912,-0.0023664054460823536,-0.0026421372313052416
2338,1124.0,7733.0,7733.0,-0.0014530743937939405,-0.00245927507057786,-0.0017192306695505977
2339,1125.0,7736.0,7736.0,-0.0005403261166065931,0.002460045740008354,0.0002835485793184489
2340,1125.0,7739.0,7739.0,0.002125896280631423,0.0004397161537781358,-0.00086462392937392
2341,1126.0,7745.0,7745.0,-0.0027677095495164394,-0.00032898434437811375,0.0021123955957591534
2342,1126.0,7748.0,7748.0,0.008726079948246479,0.0009819500846788287,0.0002356176992179826
2343,1127.0,7751.0,7751.0,-0.0021416828967630863,0.002268653828650713,-0.001415088539943099
2344,1127.0,7754.0,7754.0,0.0004035018791910261,-0.0011848665308207273,0.003125490853562951
2345,1128.0,7758.0,7758.0,-0.0024444139562547207,-0.0026935997884720564,-0.0010883401846513152
2346,1128.0,7760.0,7760.0,-0.0011982419528067112,-0.0023344578221440315,-0.0008316303137689829
2347,1128.0,7763.0,7763.0,-0.0030342054087668657,0.011002645827829838,0.004470073152333498
2348,1129.0,7766.0,7766.0,0.008627750910818577,-0.004899024963378906,-0.0024061878211796284
2349,1129.0,7769.0,7769.0,-0.0038903364911675453,0.0008971267961896956,-0.0013400660827755928
2350,1130.0,7772.0,7772.0,-0.0023326892405748367,-0.001723441411741078,0.0007314404938369989
2351,1130.0,7776.0,7776.0,-0.00237476103939116,-0.0015047799097374082,0.000519975961651653
2352,1131.0,7779.0,7779.0,0.009656073525547981,0.0008517887908965349,-0.001526939100585878
2353,1131.0,7782.0,7782.0,-0.005353061482310295,0.0015040504513308406,0.0014581584837287664
2354,1132.0,7784.0,7784.0,-0.0005286716623231769,-0.0039269947446882725,0.0011264219647273421
2355,1132.0,7787.0,7787.0,-0.003175959689542651,0.00963149219751358,0.0013871699338778853
2356,1132.0,7790.0,7790.0,0.00457844277843833,-0.006725257728248835,-0.004522429779171944
2357,1133.0,7793.0,7793.0,-0.0031578922644257545,-0.0030830344185233116,-0.0004412996640894562
2358,1133.0,7796.0,7796.0,-0.0024594999849796295,-0.003296713577583432,-0.0007905720849521458
2359,1134.0,7800.0,7800.0,0.0012176348827779293,0.0034704813733696938,0.001684116548858583
2360,1134.0,7802.0,7802.0,0.00084992143092677,0.0027937619015574455,0.001436647609807551
2361,1135.0,7806.0,7806.0,0.0007698215777054429,-0.001719584222882986,0.002053413772955537
2362,1135.0,7809.0,7809.0,-0.0018803610000759363,-0.0015769382007420063,-0.0028533865697681904
2363,1136.0,7815.0,7815.0,-0.0002645573695190251,0.0015267633134499192,-0.0020533374045044184
2364,1136.0,7818.0,7818.0,0.0007467748364433646,0.006147265899926424,0.01083663571625948
2365,1137.0,7822.0,7822.0,0.005543240811675787,-0.003930882550776005,-0.005089864134788513
2366,1137.0,7824.0,7824.0,-0.0033412310294806957,-0.0007892912835814059,0.001254765666089952
2367,1138.0,7827.0,7827.0,-0.0004613531637005508,-0.003432269673794508,-0.0012074020924046636
2368,1138.0,7830.0,7830.0,-0.0010174174094572663,0.0094344113022089,0.0048005166463553905
2369,1139.0,7833.0,7833.0,-0.0015080829616636038,-0.00487692141905427,0.0050833323039114475
2370,1139.0,7836.0,7836.0,0.00353867094963789,-0.0024055743124336004,-0.013624729588627815
2371,1139.0,7839.0,7839.0,-0.024216918274760246,-0.004752017091959715,-0.0044799200259149075
2372,1140.0,7842.0,7842.0,0.003404963528737426,-0.0014810560969635844,0.0028340185526758432
2373,1140.0,7845.0,7845.0,0.016736628487706184,0.003687134711071849,0.0047867316752672195
2374,1141.0,7848.0,7848.0,0.0017737344605848193,0.0015851055504754186,0.0020967440214008093
2375,1141.0,7851.0,7851.0,0.003111810889095068,0.0017405785620212555,0.00233817333355546
2376,1142.0,7853.0,7853.0,-0.001575708040036261,0.002915844554081559,-0.0015003527514636517
2377,1142.0,7858.0,7858.0,0.0016895352164283395,0.0023384352680295706,0.005771522410213947
2378,1143.0,7861.0,7861.0,0.0014382139779627323,-0.004201721865683794,-0.005534697789698839
2379,1143.0,7864.0,7864.0,0.00019488375983200967,-0.0016072257421910763,-0.0012832552893087268
2380,1143.0,7866.0,7866.0,-0.002500827657058835,-0.003346287412568927,-0.0008289470570161939
2381,1144.0,7870.0,7870.0,-0.001114402781240642,0.0019466475350782275,0.004262879490852356
2382,1144.0,7872.0,7872.0,-0.005642826668918133,0.004845364019274712,-0.0007927733240649104
2383,1145.0,7876.0,7876.0,0.006264886818826199,0.007465277798473835,0.005557222757488489
2384,1145.0,7879.0,7879.0,0.00010346783528802916,-0.008718195371329784,-0.00801585428416729
2385,1146.0,7882.0,7882.0,-0.002256344771012664,-0.004304493777453899,-0.0005740949418395758
2386,1146.0,7885.0,7885.0,-0.0011918928939849138,-0.0036177197471261024,-0.002278896514326334
2387,1147.0,7888.0,7888.0,-0.002680003410205245,0.008606620132923126,0.0027136278804391623
2388,1147.0,7891.0,7891.0,0.0004648358153644949,0.003076162887737155,0.0046376571990549564
2389,1147.0,7893.0,7893.0,0.0027487522456794977,0.0013885718071833253,0.0017678063595667481
2390,1148.0,7897.0,7897.0,0.002490322571247816,0.001600314280949533,0.0020306676160544157
2391,1148.0,7900.0,7900.0,0.0022273610811680555,-0.007149880286306143,-0.007195255719125271
2392,1149.0,7903.0,7903.0,-0.009127125144004822,0.004807535093277693,0.0033583305776119232
2393,1149.0,7906.0,7906.0,0.007202882785350084,-0.002971182344481349,-0.00012534081179182976
2394,1150.0,7909.0,7909.0,0.0012854243395850062,-0.006405954249203205,-0.002466313075274229
2395,1150.0,7912.0,7912.0,-0.004221356939524412,-0.001494468073360622,-0.0022805051412433386
2396,1150.0,7916.0,7916.0,-0.0033503957092761993,0.006219880655407906,0.00041584644350223243
2397,1151.0,7918.0,7918.0,0.00647395383566618,-0.0004407990491017699,-0.00021451982320286334
2398,1151.0,7922.0,7922.0,0.0043453648686409,0.001260136254131794,0.00024640129413455725
2399,1152.0,7925.0,7925.0,-0.010182040743529797,-0.0009348079329356551,0.00102533760946244
2400,1152.0,7927.0,7927.0,0.008171742781996727,-0.00034200071240775287,-0.004081557504832745
2401,1154.0,7934.0,7934.0,0.0012869683559983969,-0.003400188870728016,-0.000397647701902315
2402,1154.0,7937.0,7937.0,0.0008383316453546286,0.0038168749306350946,-0.0004588454612530768
2403,1154.0,7940.0,7940.0,-0.0011257781879976392,0.002540988614782691,0.0016329935751855373
2404,1154.0,7943.0,7943.0,-0.00043701278627850115,0.0005775222089141607,0.002153911627829075
2405,1155.0,7946.0,7946.0,-0.00048602212336845696,0.000779739348217845,0.0020813613664358854
2406,1155.0,7949.0,7949.0,-0.010837736539542675,-0.004991956055164337,-0.009800869971513748
2407,1156.0,7952.0,7952.0,0.010998883284628391,-0.002487431513145566,0.0027336052153259516
2408,1156.0,7955.0,7955.0,0.005578421987593174,0.000629437854513526,0.0014230929082259536
2409,1157.0,7958.0,7958.0,-0.00026002430240623653,0.0035875849425792694,0.0011824015527963638
2410,1157.0,7961.0,7961.0,-0.012493674643337727,0.0012550997780635953,0.003624862991273403
2411,1157.0,7964.0,7964.0,0.006063386332243681,-0.0019187724683433771,-0.005533462855964899
2412,1158.0,7967.0,7967.0,-0.006573444232344627,-0.002780179725959897,0.0027435068041086197
2413,1158.0,7970.0,7970.0,0.00886988639831543,-0.004787794314324856,-0.004357188008725643
2414,1159.0,7974.0,7974.0,-0.0026404059026390314,0.005142610054463148,0.005481650587171316
2415,1159.0,7977.0,7977.0,-0.0008706804364919662,0.004912316799163818,0.0014298170572146773
2416,1160.0,7980.0,7980.0,0.0010468397522345185,0.0005665194476023316,-0.003474292578175664
2417,1160.0,7983.0,7983.0,0.001737045357003808,-0.006756973918527365,-0.001628037658520043
2418,1161.0,7985.0,7985.0,-0.0009035515831783414,0.0034058166202157736,-0.00026582926511764526
2419,1161.0,7989.0,7989.0,-0.006295919883996248,-0.00035317582660354674,-0.00036995470873080194
2420,1161.0,7992.0,7992.0,0.008500024676322937,-0.0009372777421958745,-0.00010326103802071884
2421,1162.0,7994.0,7994.0,0.0019295704551041126,0.0004054815508425236,0.0007030827109701931
2422,1162.0,7998.0,7998.0,-0.0009708990692161024,0.001201895996928215,0.0023140013217926025
2423,1163.0,8001.0,8001.0,-0.00048169720685109496,-0.00020464687258936465,0.0021181064657866955
2424,1163.0,8004.0,8004.0,-0.0061677079647779465,0.0033295173197984695,-0.002465726574882865
2425,1165.0,8010.0,8010.0,-0.005822106264531612,0.0003665660915430635,-0.0006171641871333122
2426,1165.0,8014.0,8014.0,0.015857983380556107,-0.0008750091074034572,0.003261059755459428
2427,1165.0,8016.0,8016.0,-0.0005458085797727108,-0.0034243902191519737,-0.003090308979153633
2428,1165.0,8019.0,8019.0,0.0016140463994815946,-0.0021208273246884346,-0.002860243432223797
2429,1166.0,8023.0,8023.0,-0.0007304816972464323,0.0023984371218830347,0.002422245219349861
2430,1166.0,8025.0,8025.0,-0.0005033916677348316,0.0019361485028639436,0.0018976592691615224
2431,1168.0,8031.0,8031.0,-0.002124096266925335,0.001195811084471643,-0.0019998610951006413
2432,1168.0,8034.0,8034.0,-0.0007041264325380325,0.0006790007464587688,-0.0008121179998852313
2433,1168.0,8037.0,8037.0,-0.0029264437034726143,-0.0006668486166745424,0.0011918486561626196
2434,1168.0,8040.0,8040.0,-0.002716250251978636,-0.0005253352574072778,0.0009844389278441668
2435,1169.0,8043.0,8043.0,0.008937609381973743,-0.0015531312674283981,0.0008172213565558195
2436,1169.0,8046.0,8046.0,-0.0008180983713828027,-0.0017520601395517588,-0.001268373103812337
2437,1170.0,8049.0,8049.0,-0.0008546348544768989,-0.003713102312758565,-0.0025512431748211384
2438,1170.0,8052.0,8052.0,-0.0007650780025869608,-0.0035139811225235462,-0.0024019330739974976
2439,1171.0,8056.0,8056.0,0.0012931745732203126,0.007991677150130272,0.0072653028182685375
2440,1171.0,8059.0,8059.0,0.0014160589780658484,-0.002457182854413986,-0.006371435709297657
2441,1172.0,8062.0,8062.0,0.0019878752063959837,0.000944616156630218,0.007877234369516373
2442,1172.0,8065.0,8065.0,-0.0033380307722836733,0.00482213357463479,-0.002667111810296774
2443,1172.0,8068.0,8068.0,0.0016006320947781205,0.0019645781721919775,0.0036119245924055576
2444,1173.0,8071.0,8071.0,-0.0072907754220068455,-0.007067088969051838,-0.007749379612505436
2445,1173.0,8074.0,8074.0,-0.0012289680307731032,-0.0038177361711859703,0.0009033448877744377
2446,1174.0,8077.0,8077.0,0.0001880396594060585,0.008067936636507511,0.007050918880850077
2447,1174.0,8080.0,8080.0,0.0095755560323596,-0.00448421249166131,-0.009146681055426598
2448,1175.0,8083.0,8083.0,-0.0028102730866521597,-0.0013891790295019746,0.0009148112731054425
2449,1175.0,8087.0,8087.0,-0.0014409312279894948,0.009751263074576855,0.007511063013225794
2450,1175.0,8090.0,8090.0,-0.00280163437128067,-0.010809873230755329,-0.008530187420547009
2451,1176.0,8093.0,8093.0,-0.0021638148464262486,-0.001484583131968975,0.0016362626338377595
2452,1176.0,8096.0,8096.0,-0.0024981878232210875,0.011169522069394588,0.003368944860994816
2453,1177.0,8098.0,8098.0,0.01339934952557087,-0.008463062345981598,-0.003625595010817051
2454,1177.0,8102.0,8102.0,-0.015829242765903473,-0.00402569817379117,-0.002710268134251237
2455,1178.0,8104.0,8104.0,-0.0073170131072402,0.0024681740906089544,-0.0019631574396044016
2456,1178.0,8108.0,8108.0,0.01566244103014469,0.010260735638439655,0.011427072808146477
2457,1179.0,8111.0,8111.0,0.01661371998488903,0.00016606350254733115,0.006684688851237297
2458,1179.0,8114.0,8114.0,-0.010687236674129963,-0.0013239148538559675,-0.004444355610758066
2459,1179.0,8116.0,8116.0,-0.0038901506923139095,0.00044864960364066064,-0.002333621494472027
2460,1180.0,8119.0,8119.0,-0.003727043978869915,-0.0026019623037427664,-0.003311300417408347
2461,1180.0,8123.0,8123.0,0.002537407446652651,0.0010138946818187833,0.0010714835952967405
2462,1181.0,8126.0,8126.0,0.0012624738737940788,0.002675210125744343,0.002394491108134389
2463,1181.0,8129.0,8129.0,0.002117722760885954,-0.0032384549267590046,-0.0025559074711054564
2464,1182.0,8132.0,8132.0,0.0020386255346238613,-0.002667027758434415,-0.002078392542898655
2465,1182.0,8135.0,8135.0,0.0019994673784822226,-0.003390007885172963,-0.0013886343222111464
2466,1182.0,8138.0,8138.0,-0.002602321095764637,-0.002096583368256688,-0.0004992207395844162
2467,1183.0,8140.0,8140.0,-0.0036426247097551823,0.0021892490331083536,-0.0006203321390785277
2468,1183.0,8143.0,8143.0,0.002986046252772212,-0.0022240823600441217,-0.00041309211519546807
2469,1184.0,8147.0,8147.0,0.0027204507496207952,-0.002246618503704667,0.0007612803019583225
2470,1184.0,8150.0,8150.0,-0.004023163579404354,0.0010888412361964583,-0.0015964781632646918
2471,1185.0,8153.0,8153.0,0.0007788569200783968,0.003980167210102081,-0.0030773209873586893
2472,1185.0,8156.0,8156.0,-0.0017381412908434868,0.001780552207492292,0.0031309640035033226
2473,1186.0,8159.0,8159.0,-0.001993480371311307,0.0038162500131875277,0.0034407787024974823
2474,1186.0,8162.0,8162.0,-0.0017746052471920848,0.0020307854283601046,-0.000829079479444772
2475,1186.0,8165.0,8165.0,0.003605821169912815,-0.0030123915057629347,0.0040362817235291
2476,1187.0,8168.0,8168.0,0.006481179501861334,-0.005241945385932922,-0.008517827838659286
2477,1187.0,8171.0,8171.0,-0.009421917609870434,0.0005476353107951581,0.0025058481842279434
2478,1188.0,8174.0,8174.0,-0.002052835188806057,-0.0008999966084957123,-0.010169264860451221
2479,1188.0,8177.0,8177.0,0.0053060343489050865,0.0031919812317937613,0.017197467386722565
2480,1189.0,8180.0,8180.0,-0.00179099605884403,-0.00440399581566453,-0.004989300854504108
2481,1189.0,8184.0,8184.0,0.00014183542225509882,-0.003905900754034519,-0.0030986457131803036
2482,1190.0,8187.0,8187.0,0.0012961202301084995,0.009980711154639721,0.0012950169621035457
2483,1190.0,8189.0,8189.0,-0.0009316299692727625,-0.0008887066505849361,0.004324028734117746
2484,1190.0,8193.0,8193.0,0.0030303129460662603,-0.002346269553527236,-0.00464963773265481
2485,1191.0,8196.0,8196.0,-0.00951395370066166,-0.002288166666403413,0.0019311192445456982
2486,1191.0,8199.0,8199.0,0.010401585139334202,-0.00016750127542763948,-0.003263351507484913
2487,1192.0,8202.0,8202.0,-0.009367736987769604,0.002048836788162589,-0.003156700637191534
2488,1192.0,8205.0,8205.0,0.008310790173709393,-0.008324549533426762,0.001494440482929349
2489,1193.0,8208.0,8208.0,-0.0013488103868439794,0.007034901529550552,0.0013858224265277386
2490,1193.0,8211.0,8211.0,-0.0005417360807769,0.0056002638302743435,0.0013505284441635013
2491,1193.0,8214.0,8214.0,0.00040272431215271354,-0.0024724851828068495,0.004024416673928499
2492,1194.0,8217.0,8217.0,0.00016328135097865015,-0.0006772354827262461,0.003703345311805606
2493,1194.0,8220.0,8220.0,0.0039497301913797855,-0.0019264514558017254,-0.007532043848186731
2494,1195.0,8224.0,8224.0,-0.004823167342692614,0.003915009554475546,0.00517169339582324
2495,1195.0,8226.0,8226.0,0.0022271955385804176,0.0008665167260915041,-0.0006201454089023173
2496,1196.0,8230.0,8230.0,0.0016061161877587438,0.0011141018476337194,-0.00015675814938731492
2497,1196.0,8233.0,8233.0,-0.004312177188694477,-0.0005866401479579508,-0.0007488420815207064
2498,1196.0,8235.0,8235.0,-0.003674580017104745,-0.0011723556090146303,0.0020180761348456144
2499,1197.0,8238.0,8238.0,-0.003679156769067049,-0.0010967766866087914,0.0017473052721470594
2500,1197.0,8242.0,8242.0,0.008580408990383148,0.0018692495068535209,-0.0013964581303298473
2501,1199.0,8248.0,8248.0,-0.0008419848163612187,0.0021415858063846827,-0.0011671148240566254
2502,1199.0,8251.0,8251.0,-0.003944352734833956,-0.0018599944887682796,0.0019541869405657053
2503,1199.0,8253.0,8253.0,0.005202422384172678,-0.0012942871544510126,-0.0010697853285819292
2504,1200.0,8257.0,8257.0,0.0029078780207782984,-0.0016869492828845978,-0.003207678673788905
2505,1200.0,8259.0,8259.0,-0.0003057285211980343,-0.0021839647088199854,0.0021567908115684986
2506,1200.0,8263.0,8263.0,-0.0035859954077750444,-0.0005687244702130556,-0.002757707145065069
2507,1202.0,8269.0,8269.0,-0.0029874315951019526,0.0006835868116468191,-0.002126300474628806
2508,1202.0,8273.0,8273.0,-0.004151657223701477,0.0023444907274097204,0.000697629468049854
2509,1202.0,8275.0,8275.0,0.008042248897254467,0.0015201263595372438,0.0038282580208033323
2510,1203.0,8278.0,8278.0,0.002198515459895134,-0.0008656657300889492,-0.001278519514016807
